Data Element ID,Data Element,Lookup Table,Code,Description,Terjemahan
patient_position,Patient Position,Patient Position,99,Others,Lain‐Lain
patient_status_colorectal_cancer,Patient Status In Colorectal Cancer,Patient Status In Colorectal Cancer,1,Alive,Hidup
patient_status_colorectal_cancer,Patient Status In Colorectal Cancer,Patient Status In Colorectal Cancer,2,Death,Mati
patient_status_colorectal_cancer,Patient Status In Colorectal Cancer,Patient Status In Colorectal Cancer,3,Loss To Follow Up,Tidak dapat dikesan untuk susulan
patient_status_colorectal_cancer,Patient Status In Colorectal Cancer,Patient Status In Colorectal Cancer,4,Others,Lain‐Lain
pci_for_nstemi_ua,PCI For NSTEMI/UA,PCI For NSTEMI/UA,,Elective,
pci_for_nstemi_ua,PCI For NSTEMI/UA,PCI For NSTEMI/UA,,Urgent,
pci_for_stemi,PCI For STEMI,PCI For STEMI,,Elective,
pci_for_stemi,PCI For STEMI,PCI For STEMI,,Urgent,
pci_status,PCI Status,PCI Status,,Elective,
pci_status,PCI Status,PCI Status,,NSTEMI/UA,
pci_status,PCI Status,PCI Status,,STEMI,
percutaneous_entry,Percutaneous Entry,Percutaneous Entry,,Femoral,
percutaneous_entry,Percutaneous Entry,Percutaneous Entry,,Radial,
percutaneous_entry,Percutaneous Entry,Percutaneous Entry,,Brachial,
person_title,Person Title,Person Title (Title),C001,Tun,
person_title,Person Title,Person Title (Title),C002,Tan Sri,
person_title,Person Title,Person Title (Title),C003,Tan Sri Dato',
person_title,Person Title,Person Title (Title),C004,Tan Sri Dato' Dr,
person_title,Person Title,Person Title (Title),C005,Tan Sri Dato' Ir,
person_title,Person Title,Person Title (Title),C006,Tan Sri Dato Seri,
person_title,Person Title,Person Title (Title),C007,Tan Sri Datuk,
person_title,Person Title,Person Title (Title),C008,Tan Sri Datuk Dr,
person_title,Person Title,Person Title (Title),C009,Tan Sri Datuk Professor,
person_title,Person Title,Person Title (Title),C010,Tan Sri Datuk Professor Dr,
person_title,Person Title,Person Title (Title),C011,Tan Sri Dr,
person_title,Person Title,Person Title (Title),C012,Tan Sri General,
person_title,Person Title,Person Title (Title),C013,Tan Sri Professor,
person_title,Person Title,Person Title (Title),C014,Dato',
person_title,Person Title,Person Title (Title),C015,Dato' Dr,
person_title,Person Title,Person Title (Title),C016,Dato' Ir,
person_title,Person Title,Person Title (Title),C017,Dato' Ir Dr,
person_title,Person Title,Person Title (Title),C018,Dato' Paduka Dr,
person_title,Person Title,Person Title (Title),C019,Dato' Professor Madya Dr,
person_title,Person Title,Person Title (Title),C020,Dato' Senara Muda,
person_title,Person Title,Person Title (Title),C021,Dato' Seri,
person_title,Person Title,Person Title (Title),C022,Dato' Sri,
person_title,Person Title,Person Title (Title),C023,Brigidier Jeneral Dato',
person_title,Person Title,Person Title (Title),C024,Datuk,
person_title,Person Title,Person Title (Title),C025,Datuk Amar,
person_title,Person Title,Person Title (Title),C026,Datuk Bentara Luar,
person_title,Person Title,Person Title (Title),C027,Datuk Bentara Raja,
person_title,Person Title,Person Title (Title),C028,Datuk Dr,
person_title,Person Title,Person Title (Title),C029,Datuk Ir,
person_title,Person Title,Person Title (Title),C030,Datuk Patinggi,
person_title,Person Title,Person Title (Title),C031,Datuk Professor,
person_title,Person Title,Person Title (Title),C032,Datuk Professor Dr,
person_title,Person Title,Person Title (Title),C033,Datuk Setia,
person_title,Person Title,Person Title (Title),C034,Datuk Setia Wangsa,
person_title,Person Title,Person Title (Title),C035,Datuk Sri,
person_title,Person Title,Person Title (Title),C036,Datuk Sri Amar Diraja,
person_title,Person Title,Person Title (Title),C037,Datuk Sri Dr,
person_title,Person Title,Person Title (Title),C038,Datuk Wira,
person_title,Person Title,Person Title (Title),C039,Datuk Wira Jaya,
person_title,Person Title,Person Title (Title),C040,Doktor,
person_title,Person Title,Person Title (Title),C041,Ir,
person_title,Person Title,Person Title (Title),C042,Ir. Dr.,
person_title,Person Title,Person Title (Title),C043,Jeneral,
person_title,Person Title,Person Title (Title),C044,Kapten,
person_title,Person Title,Person Title (Title),C045,Kolonel,
person_title,Person Title,Person Title (Title),C046,Lt. Kolonel,
person_title,Person Title,Person Title (Title),C047,Major,
person_title,Person Title,Person Title (Title),C048,Professor,
person_title,Person Title,Person Title (Title),C049,Professor Diraja,
person_title,Person Title,Person Title (Title),C050,Professor Dr,
person_title,Person Title,Person Title (Title),C051,Professor Madya,
person_title,Person Title,Person Title (Title),C052,Professor Madya Dr,
person_title,Person Title,Person Title (Title),C053,Datu,
person_title,Person Title,Person Title (Title),L001,Encik,
person_title,Person Title,Person Title (Title),L002,Tuan,
person_title,Person Title,Person Title (Title),L003,Haji,
person_title,Person Title,Person Title (Title),P001,To' Puan,
person_title,Person Title,Person Title (Title),P002,Toh Puan,
person_title,Person Title,Person Title (Title),P003,Puan Sri,
person_title,Person Title,Person Title (Title),P004,Puan Sri Datin,
person_title,Person Title,Person Title (Title),P005,Puan Sri Datin Professor,
person_title,Person Title,Person Title (Title),P006,Puan Sri Dr,
person_title,Person Title,Person Title (Title),P007,Puan Sri Utama,
person_title,Person Title,Person Title (Title),P008,Datin,
person_title,Person Title,Person Title (Title),P009,Datin Amar,
person_title,Person Title,Person Title (Title),P010,Datin Dr,
person_title,Person Title,Person Title (Title),P011,Datin Paduka,
person_title,Person Title,Person Title (Title),P012,Datin Patinggi,
person_title,Person Title,Person Title (Title),P013,Datin Professor,
person_title,Person Title,Person Title (Title),P014,Datin Professor Dr,
person_title,Person Title,Person Title (Title),P015,Datin Setia,
person_title,Person Title,Person Title (Title),P016,Datin Sri,
person_title,Person Title,Person Title (Title),P017,Datin Sri Cempaka,
person_title,Person Title,Person Title (Title),P018,Datin Sri Dr,
person_title,Person Title,Person Title (Title),P019,Cik,
person_title,Person Title,Person Title (Title),P020,Puan,
person_title,Person Title,Person Title (Title),P021,Hajjah,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,Bath PUVA,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,BB‐UVB,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,Excimer Laser,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,NB‐UVB,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,Oral PUVA,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,Topical PUVA,
phototherapy_psoriasis,Phototherapy Treatment In Psoariasis,Phototherapy Treatment In Psoariasis (Phototherapy ‐ Yes),,Others,
place_discharged_after_nicu,Place Discharged To After NICU,Place Discharged To After NICU,1,Home,
place_discharged_after_nicu,Place Discharged To After NICU,Place Discharged To After NICU,2,Social Welfare Home,
place_discharged_after_nicu,Place Discharged To After NICU,Place Discharged To After NICU,3,Other Non Paediatric Wards,
place_discharged_after_nicu,Place Discharged To After NICU,Place Discharged To After NICU,4,Still Hospitalized As Of 1st Birthday,
place_discharged_after_nicu,Place Discharged To After NICU,Place Discharged To After NICU,5,Transfer To Other Hospital,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),0,Home,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),1,Health Clinic,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),2,Delivery Room/ Operation Theatre In Government Hospital With Specialist,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),3,Neonatal Or Paediatric Ward In Government Hospital With Specialist,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),4,Private Hospital,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),5,Government Hospital Without Specialist,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),6,Maternity Home With Specialist,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),7,Maternity Home Without Specialist,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),8,Enroute/ During Transport,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),9,Alternative Birthing Centre ‐ Urban,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),8,Enroute/ During Transport,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),9,Alternative Birthing Centre ‐ Urban,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),10,Alternative Birthing Centre ‐ Rural,
place_of_death_neonatal_infant,Place Of Death (Neonatal/Infant),Place Of Death (Neonatal/Infant),99,Others,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),0,Home,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),1,Health Clinic,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),2,Government Hospital With Specialist ‐ District Hospital,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),3,Government Hospital With Specialist ‐ General Hospital,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),4,Government Hospital Without Specialist,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),5,University Hospital,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),6,Private Hospital / Maternity Home < 50 Beds With Specialist,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),7,Private Hospital / Maternity Home < 50 Beds Without Specialist,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),8,Private Hospital / Maternity Home > 50 Beds,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),9,Alternative Birthing Centre ‐ Urban,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),10,Alternative Birthing Centre ‐ Rural,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),11,Enroute / During Transport,
place_of_delivery,Place Of Delivery/Place Of Birth,Place Of Delivery/Place Of Birth (Place Of Delivery),99,Others,Lain‐Lain
place_of_injury,Place Of Injury,Place Of Injury,0,Unknown,Tidak Diketahui
place_of_injury,Place Of Injury,Place Of Injury,1,"Road, Street, Highway","Jalanraya, Lorong, Lebuhraya"
place_of_injury,Place Of Injury,Place Of Injury,2,Home,Rumah
place_of_injury,Place Of Injury,Place Of Injury,3,Industrial/Construction area,Industri/KawasanPembinaan
place_of_injury,Place Of Injury,Place Of Injury,4,School/Kindergarten/Nursery,Sekolah/Tadika/Taska
place_of_injury,Place Of Injury,Place Of Injury,5,Sports/Recreational area,Sukan/Pusat Rekreasi
place_of_injury,Place Of Injury,Place Of Injury,6,Trade/Service area,Perniagaan/Pusat Perkhidmatan
place_of_injury,Place Of Injury,Place Of Injury,7,Residential Institution,Institusi Penjagaan
place_of_injury,Place Of Injury,Place Of Injury,8,Farm,Kawasan Pertanian / Kebun
place_of_injury,Place Of Injury,Place Of Injury,9,Sea,Laut
place_of_injury,Place Of Injury,Place Of Injury,10,Air,Udara
place_of_injury,Place Of Injury,Place Of Injury,99,Others,Lain‐Lain
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,1 month,
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,3 months,
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,6 months,
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,12 months,
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,>12 months,
planned_duration_of_dapt,Planned Duration of DAPT,Planned Duration of DAPT,,Not Available,
plaque_score,Plaque Score,Plaque Score,0,No Plaque,Tiada plak
plaque_score,Plaque Score,Plaque Score,1,Dental Plaque Present On less Than One Third Of The Tooth Surface,Terdapat plak gigi kurang 1/3 permukaan gigi
plaque_score,Plaque Score,Plaque Score,2,Dental Plaque Present On One Third To Two Third Of The Tooth Surface,Terdapat plak gigi pada 1/3 hingga 2/3 permukaan gigi
plaque_score,Plaque Score,Plaque Score,3,Dental Plaque Present More Than Two Third Of The Tooth Surface,Terdapat plak gigi lebih daripada 2/3 permukaan gigi
polyp_present_colorectal_cancer,Polyp Present In Colorectal Cancer,Polyp Present in Colorectal Cancer,1,Yes,Ya
polyp_present_colorectal_cancer,Polyp Present In Colorectal Cancer,Polyp Present in Colorectal Cancer,2,No,Tidak
polyp_present_colorectal_cancer,Polyp Present In Colorectal Cancer,Polyp Present in Colorectal Cancer,3,Not Reported,Tidak Dilapor
position_of_iol,Position Of IOL,Position Of IOL,,Anterior Chamber IOL,
position_of_iol,Position Of IOL,Position Of IOL,,Posterior Chamber IOL,
position_of_iol,Position Of IOL,Position Of IOL,,Scleral Fixated PCIOL,
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),1,Sunburn,Terbakar matahari
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),2,Infection,Jangkitan kuman
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),3,Drugs,Ubat
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),4,Topical treatment,Ubat sapu
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),5,Trauma,Trauma
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),6,Pregnancy,Kehamilan
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),7,Smoking,Merokok
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),8,Alcohol,Alkohol
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),9,Hypocalcaemia,Hipokalsemia
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),10,Other,Lain‐lain
aggravating_factors_yes,Positive Aggravating Factors In Psoariasis,Positive Aggravating Factors In Psoariasis (Aggravating factors ‐ Yes),11,Stress,Stress
positive_findings_preoperative_investigations_colorectal_cancer,Positive Findings In Preoperative Investigations Of Colorectal Cancer,Positive Findings In Preoperative Investigations Of Colorectal Cancer,1,Polyps In Colonoscopy/Sigmoidoscopy,Polyps Semasa Kolonoskopi/Sigmoidoskopi
